dataset,id,kind,name,L1,L2,L3,L4,absent,sent_indices
data_source_3,Louvre,rel_endpoint,Employee-(association)->Employee,True,True,True,True,False,6;13
data_source_3,Louvre,rel_endpoint,Employee-(association)->Employee (tgt),True,True,True,True,False,6;13
data_source_3,Menso,class,BusLine,True,True,True,True,False,0;2;8;9;10;11;13;14;15;16;18;19;21;26
data_source_3,Menso,class,PriceCategory,True,True,True,True,False,15;16;17
data_source_3,Menso,class,Trajectory,True,True,True,True,False,2;4;5;6;7;9;11
data_source_3,Menso,class,Bus,True,True,True,True,False,0;2;14;15;18;26
data_source_3,Menso,class,BusOnTrajectory,True,True,True,True,False,0;2;4;5;6;7;9;11;14;15;18;22;24;26
data_source_3,Menso,class,Trip,True,True,True,True,False,16;18;19
data_source_3,Menso,class,MensoTicket,True,True,True,True,False,14;15;16;17;18;20;24;25;26
data_source_3,Menso,class,MensoTrip,True,True,True,True,False,14;15;16;17;18;19;20;24;25;26
data_source_3,Menso,class,InvoiceLine,True,True,True,True,False,8;9;10;11;13;16;19;21;22;23
data_source_3,Menso,class,Invoice,True,True,True,True,False,22;23
data_source_3,Menso,class,Customer,True,True,True,True,False,22;23;25
data_source_3,Menso,attribute,BusLine.Destination,False,True,False,True,False,
data_source_3,Menso,attribute,PriceCategory.Price,True,True,True,True,False,16;17
data_source_3,Menso,attribute,Trajectory.Status,False,False,False,False,True,
data_source_3,Menso,attribute,MensoTrip.TripDateTime,True,True,True,True,False,5;6;7;16;18;19;21
data_source_3,Menso,attribute,Invoice.Total,True,True,True,True,False,22
data_source_3,Menso,attribute,Invoice.Discount,True,True,True,True,False,22
data_source_3,Menso,attribute,Customer.Name,False,False,False,True,False,
data_source_3,Menso,attribute,Customer.HomeAddress,True,True,True,True,False,25
data_source_3,Menso,attribute,Customer.OfficeAddress,True,True,True,True,False,25
data_source_3,Menso,attribute,Customer.WorkingHours,True,True,True,True,False,25
data_source_3,Menso,rel_endpoint,BusLine-(association)->PriceCategory,True,True,True,True,False,0;2;8;9;10;11;13;14;15;16;18;19;21;26
data_source_3,Menso,rel_endpoint,BusLine-(association)->PriceCategory (tgt),True,True,True,True,False,15;16;17
data_source_3,Menso,rel_endpoint,BusLine-(association)->Trajectory,True,True,True,True,False,0;2;8;9;10;11;13;14;15;16;18;19;21;26
data_source_3,Menso,rel_endpoint,BusLine-(association)->Trajectory (tgt),True,True,True,True,False,2;4;5;6;7;9;11
data_source_3,Menso,rel_endpoint,Trajectory-(association)->BusOnTrajectory,True,True,True,True,False,2;4;5;6;7;9;11
data_source_3,Menso,rel_endpoint,Trajectory-(association)->BusOnTrajectory (tgt),True,True,True,True,False,0;2;4;5;6;7;9;11;14;15;18;22;24;26
data_source_3,Menso,rel_endpoint,Bus-(association)->BusOnTrajectory,True,True,True,True,False,0;2;14;15;18;26
data_source_3,Menso,rel_endpoint,Bus-(association)->BusOnTrajectory (tgt),True,True,True,True,False,0;2;4;5;6;7;9;11;14;15;18;22;24;26
data_source_3,Menso,rel_endpoint,BusOnTrajectory-(association)->Trip,True,True,True,True,False,0;2;4;5;6;7;9;11;14;15;18;22;24;26
data_source_3,Menso,rel_endpoint,BusOnTrajectory-(association)->Trip (tgt),True,True,True,True,False,16;18;19
data_source_3,Menso,rel_endpoint,MensoTicket-(association)->MensoTrip,True,True,True,True,False,14;15;16;17;18;20;24;25;26
data_source_3,Menso,rel_endpoint,MensoTicket-(association)->MensoTrip (tgt),True,True,True,True,False,14;15;16;17;18;19;20;24;25;26
data_source_3,Menso,rel_endpoint,BusOnTrajectory-(association)->MensoTrip,True,True,True,True,False,0;2;4;5;6;7;9;11;14;15;18;22;24;26
data_source_3,Menso,rel_endpoint,BusOnTrajectory-(association)->MensoTrip (tgt),True,True,True,True,False,14;15;16;17;18;19;20;24;25;26
data_source_3,Menso,rel_endpoint,MensoTrip-(association)->InvoiceLine,True,True,True,True,False,14;15;16;17;18;19;20;24;25;26
data_source_3,Menso,rel_endpoint,MensoTrip-(association)->InvoiceLine (tgt),True,True,True,True,False,8;9;10;11;13;16;19;21;22;23
data_source_3,Menso,rel_endpoint,Invoice-(association)->InvoiceLine,True,True,True,True,False,22;23
data_source_3,Menso,rel_endpoint,Invoice-(association)->InvoiceLine (tgt),True,True,True,True,False,8;9;10;11;13;16;19;21;22;23
data_source_3,Menso,rel_endpoint,Customer-(association)->MensoTicket,True,True,True,True,False,22;23;25
data_source_3,Menso,rel_endpoint,Customer-(association)->MensoTicket (tgt),True,True,True,True,False,14;15;16;17;18;20;24;25;26
data_source_3,Menso,rel_endpoint,MensoTicket-(association)->Invoice,True,True,True,True,False,14;15;16;17;18;20;24;25;26
data_source_3,Menso,rel_endpoint,MensoTicket-(association)->Invoice (tgt),True,True,True,True,False,22;23
data_source_3,Musicmatic,class,Song,True,True,True,True,False,2;4;5
data_source_3,Musicmatic,class,Artist,True,True,True,True,False,3;4;5
data_source_3,Musicmatic,class,User,True,True,True,True,False,8;15
data_source_3,Musicmatic,class,RegularUser,True,True,True,True,False,7;8;11;14;15
data_source_3,Musicmatic,class,BusinessUser,True,True,True,True,False,7;8;9;10;15
data_source_3,Musicmatic,class,Single,True,True,True,True,False,15
data_source_3,Musicmatic,class,Hit,True,True,True,True,False,13
data_source_3,Musicmatic,class,Track,True,True,True,True,False,13
data_source_3,Musicmatic,attribute,Song.Title,True,True,True,True,False,2;5
data_source_3,Musicmatic,attribute,Song.Year,True,True,True,True,False,2
data_source_3,Musicmatic,attribute,Song.lenght,False,False,False,False,True,
data_source_3,Musicmatic,attribute,Song.Genre,True,True,True,True,False,2
data_source_3,Musicmatic,attribute,Artist.BirthDate,True,True,True,True,False,3
data_source_3,Musicmatic,attribute,Artist.Name,True,True,True,True,False,3;4;8
data_source_3,Musicmatic,attribute,Artist.Website,True,True,True,True,False,0;2;3
data_source_3,Musicmatic,attribute,User.UserID,True,True,True,True,False,8;15
data_source_3,Musicmatic,attribute,User.Name,True,True,True,True,False,3;4;8
data_source_3,Musicmatic,attribute,User.Address,True,True,True,True,False,8
data_source_3,Musicmatic,attribute,BusinessUser.VATnumber,False,False,False,False,True,
data_source_3,Musicmatic,attribute,Track.TrackNumber,True,True,True,True,False,2;9;13
data_source_3,Musicmatic,rel_endpoint,Artist-(association)->Song,True,True,True,True,False,3;4;5
data_source_3,Musicmatic,rel_endpoint,Artist-(association)->Song (tgt),True,True,True,True,False,2;4;5
data_source_3,Musicmatic,rel_endpoint,Song-(inheritance)->Hit,True,True,True,True,False,2;4;5
data_source_3,Musicmatic,rel_endpoint,Song-(inheritance)->Hit (tgt),True,True,True,True,False,13
data_source_3,Musicmatic,rel_endpoint,Song-(inheritance)->Single,True,True,True,True,False,2;4;5
data_source_3,Musicmatic,rel_endpoint,Song-(inheritance)->Single (tgt),True,True,True,True,False,15
data_source_3,Musicmatic,rel_endpoint,Hit-(association)->Album,True,True,True,True,False,13
data_source_3,Musicmatic,rel_endpoint,Hit-(association)->Album (tgt),True,True,True,True,False,12;13;14;15
data_source_3,Musicmatic,rel_endpoint,Song-(association)->BusinessUser,True,True,True,True,False,2;4;5
data_source_3,Musicmatic,rel_endpoint,Song-(association)->BusinessUser (tgt),True,True,True,True,False,7;8;9;10;15
data_source_3,Musicmatic,rel_endpoint,User-(inheritance)->BusinessUser,True,True,True,True,False,8;15
data_source_3,Musicmatic,rel_endpoint,User-(inheritance)->BusinessUser (tgt),True,True,True,True,False,7;8;9;10;15
data_source_3,Musicmatic,rel_endpoint,User-(inheritance)->RegularUser,True,True,True,True,False,8;15
data_source_3,Musicmatic,rel_endpoint,User-(inheritance)->RegularUser (tgt),True,True,True,True,False,7;8;11;14;15
data_source_3,Musicmatic,rel_endpoint,Single-(association)->RegularUser,True,True,True,True,False,15
data_source_3,Musicmatic,rel_endpoint,Single-(association)->RegularUser (tgt),True,True,True,True,False,7;8;11;14;15
data_source_3,Musicmatic,rel_endpoint,RegularUser-(association)->Album,True,True,True,True,False,7;8;11;14;15
data_source_3,Musicmatic,rel_endpoint,RegularUser-(association)->Album (tgt),True,True,True,True,False,12;13;14;15
data_source_3,Musicmatic,rel_endpoint,RegularUser-(association)->Album,True,True,True,True,False,7;8;11;14;15
data_source_3,Musicmatic,rel_endpoint,RegularUser-(association)->Album (tgt),True,True,True,True,False,12;13;14;15
data_source_3,OnlineTutoringSystem,class,User,False,False,False,False,True,
data_source_3,OnlineTutoringSystem,class,BestTutorAward,True,True,True,True,False,0;7;9;10;11;13;15;16
data_source_3,OnlineTutoringSystem,class,Tutor,True,True,True,True,False,0;7;9;10;11;13;15;16
data_source_3,OnlineTutoringSystem,class,TutoringOffer,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;15
data_source_3,OnlineTutoringSystem,class,Subject,True,True,True,True,False,4;7;16
data_source_3,OnlineTutoringSystem,class,TutorAvailability,True,True,True,True,False,0;5;7;9;10;11;13;15;16
data_source_3,OnlineTutoringSystem,class,TutoringRole,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,class,TutoringElement,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,class,Student,True,True,True,True,False,0;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,class,TutoringRequest,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,class,TutoringSession,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,class,Payment,False,False,False,False,True,
data_source_3,OnlineTutoringSystem,attribute,User.name,True,True,True,True,False,1;7
data_source_3,OnlineTutoringSystem,attribute,User.email,True,True,True,True,False,1;7
data_source_3,OnlineTutoringSystem,attribute,BestTutorAward.year,False,False,False,False,True,
data_source_3,OnlineTutoringSystem,attribute,BestTutorAward.month,True,True,True,True,False,16
data_source_3,OnlineTutoringSystem,attribute,Tutor.bankAccount,True,True,True,True,False,1
data_source_3,OnlineTutoringSystem,attribute,TutoringOffer.hourlyPrice,True,True,True,True,False,4;14
data_source_3,OnlineTutoringSystem,attribute,Subject.name,True,True,True,True,False,1;7
data_source_3,OnlineTutoringSystem,attribute,TutorAvailability.startTime,True,True,True,True,False,8;10
data_source_3,OnlineTutoringSystem,attribute,TutorAvailability.endTime,True,True,True,True,False,8;10;16
data_source_3,OnlineTutoringSystem,attribute,TutoringElement.tutoringLevel,True,True,True,True,False,2;3;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,attribute,TutoringSession.sessionDate,True,True,True,True,False,4;8;9;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,attribute,TutoringSession.totalPrice,True,True,True,True,False,4;14
data_source_3,OnlineTutoringSystem,attribute,TutoringSession.sessionStatus,True,True,True,True,False,4;8;9;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,attribute,Payment.paymentForm,False,False,False,True,False,
data_source_3,OnlineTutoringSystem,attribute,Payment.paymentDate,True,True,True,True,False,8
data_source_3,OnlineTutoringSystem,enum_value,LevelOfTutoring.PrimarySchool,True,True,True,True,False,4
data_source_3,OnlineTutoringSystem,enum_value,LevelOfTutoring.HighSchool,True,True,True,True,False,4
data_source_3,OnlineTutoringSystem,enum_value,LevelOfTutoring.University,True,True,True,True,False,4
data_source_3,OnlineTutoringSystem,enum_value,SessionStatus.Proposed,False,False,False,True,False,
data_source_3,OnlineTutoringSystem,enum_value,SessionStatus.Confirmed,False,False,False,True,False,
data_source_3,OnlineTutoringSystem,enum_value,SessionStatus.Completed,False,False,False,False,True,
data_source_3,OnlineTutoringSystem,enum_value,SessionStatus.Paid,True,True,True,True,False,14
data_source_3,OnlineTutoringSystem,enum_value,SessionStatus.Cancelled,True,True,True,True,False,13
data_source_3,OnlineTutoringSystem,enum_value,PaymentKind.CreditCard,True,True,True,True,False,12
data_source_3,OnlineTutoringSystem,enum_value,PaymentKind.WireTransfer,True,True,True,True,False,12
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringRole-(inheritance)->Tutor,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringRole-(inheritance)->Tutor (tgt),True,True,True,True,False,0;7;9;10;11;13;15;16
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringRole-(inheritance)->Student,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringRole-(inheritance)->Student (tgt),True,True,True,True,False,0;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringElement-(inheritance)->TutoringRequest,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringElement-(inheritance)->TutoringRequest (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringElement-(inheritance)->TutoringOffer,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringElement-(inheritance)->TutoringOffer (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;15
data_source_3,OnlineTutoringSystem,rel_endpoint,Tutor-(composition)->TutoringOffer,True,True,True,True,False,0;7;9;10;11;13;15;16
data_source_3,OnlineTutoringSystem,rel_endpoint,Tutor-(composition)->TutoringOffer (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;15
data_source_3,OnlineTutoringSystem,rel_endpoint,Tutor-(composition)->TutorAvailability,True,True,True,True,False,0;7;9;10;11;13;15;16
data_source_3,OnlineTutoringSystem,rel_endpoint,Tutor-(composition)->TutorAvailability (tgt),True,True,True,True,False,0;5;7;9;10;11;13;15;16
data_source_3,OnlineTutoringSystem,rel_endpoint,User-(composition)->TutoringRole,False,False,False,False,True,
data_source_3,OnlineTutoringSystem,rel_endpoint,User-(composition)->TutoringRole (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,Student-(composition)->TutoringRequest,True,True,True,True,False,0;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,rel_endpoint,Student-(composition)->TutoringRequest (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringRequest-(composition)->TutoringSession,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringRequest-(composition)->TutoringSession (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringSession-(composition)->Payment,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringSession-(composition)->Payment (tgt),False,False,False,False,True,
data_source_3,OnlineTutoringSystem,rel_endpoint,Subject-(association)->TutoringOffer,True,True,True,True,False,4;7;16
data_source_3,OnlineTutoringSystem,rel_endpoint,Subject-(association)->TutoringOffer (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;15
data_source_3,OnlineTutoringSystem,rel_endpoint,Subject-(association)->TutoringRequest,True,True,True,True,False,4;7;16
data_source_3,OnlineTutoringSystem,rel_endpoint,Subject-(association)->TutoringRequest (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringOffer-(association)->TutoringRequest,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;15
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringOffer-(association)->TutoringRequest (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringSession-(directed)->TutoringSession,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringSession-(directed)->TutoringSession (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringRequest-(directed)->TutoringSession,True,True,True,True,False,2;4;5;7;8;9;10;11;12;13
data_source_3,OnlineTutoringSystem,rel_endpoint,TutoringRequest-(directed)->TutoringSession (tgt),True,True,True,True,False,2;4;5;7;8;9;10;11;12;13;14;15
data_source_3,OnlineTutoringSystem,rel_endpoint,Tutor-(association)->BestTutorAward,True,True,True,True,False,0;7;9;10;11;13;15;16
data_source_3,OnlineTutoringSystem,rel_endpoint,Tutor-(association)->BestTutorAward (tgt),True,True,True,True,False,0;7;9;10;11;13;15;16
data_source_3,PizzaDeliveryWithEntertainment,class,User,True,True,True,True,False,6;23
data_source_3,PizzaDeliveryWithEntertainment,class,Customer,True,True,True,True,False,4;15;19;23
